sku,market,asin,before,after,status,issues
AALAND-ISLANDS-3GB-15D,UK,B0FR3CCSMB,AMAZON_EU,AMAZON_EU,ALREADY_FBA,
AALAND-ISLANDS-5GB-30D,UK,B0FR3G6JWB,DEFAULT,AMAZON_EU,PREVIEW_OK,
AALAND-ISLANDS-20GB-30D,UK,B0FR39Q1KJ,DEFAULT,AMAZON_EU,PREVIEW_OK,
