sku,market,asin,before,after,status,issues
AALAND-ISLANDS-3GB-15D,UK,B0FR3CCSMB,DEFAULT,DEFAULT,NOT_APPLIED,"accepted but still on DEFAULT; attributes=['AMAZON_EU', 'DEFAULT']"
