item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	status
Canada eSIM 5GB 30Days Premium	Canada eSIM 5GB 30Days Premium - high speed internet - mobile data 5G compatible	0630HUUOTJ9	CANADA-PREMIUM-5GB-30D	65.99		2026-06-30 22:31:59 CEST		y	4			11				B0H6MPXGBN						8721438410590				AMAZON_EU	Active
Cayman Islands eSIM 20GB 30Days	Cayman Islands eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU04Q34	CAYMAN-ISLANDS-20GB-30D	411.99		2026-06-30 16:03:17 CEST		y	4			11				B0H6MGXYNS						8721438408801				AMAZON_EU	Active
Cayman Islands eSIM 3GB 15Days	Cayman Islands eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTXOXNM	CAYMAN-ISLANDS-3GB-15D	115.99		2026-06-30 15:57:03 CEST		y	4			11				B0H6MLHBD7						8721438408788				AMAZON_EU	Active
Cayman Islands eSIM 5GB 30Days	Cayman Islands eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTZDW47	CAYMAN-ISLANDS-5GB-30D	150.99		2026-06-30 16:00:21 CEST		y	4			11				B0H6M55MKK						8721438408795				AMAZON_EU	Active
Central African Republic eSIM 5GB 30Days	Central African Republic eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUX7L5R	CENTRAL-AFRICAN-REPUBLIC-5GB-30D	145.99		2026-07-01 00:52:43 CEST		y	4			11				B0FR9R3NMC						8721438401369				AMAZON_EU	Active
Chad eSIM 3GB 15Days	Chad eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV3IVTM	CHAD-3GB-15D	75.99		2026-07-01 00:56:24 CEST		y	4			11				B0FR9SG4MK						8721438401420				AMAZON_EU	Active
Chad eSIM 5GB 30Days	Chad eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV8TDKY	CHAD-5GB-30D	120.99		2026-07-01 00:59:20 CEST		y	4			11				B0FR9L414C						8721438401437				AMAZON_EU	Active
China eSIM 5GB 30Days	China eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUXEV8F	CHINA-5GB-30D	40.99		2026-07-01 01:11:07 CEST		y	4			11				B0FR9HX7XH						8721438401581				AMAZON_EU	Active
China eSIM 3GB 15Days		0325HSR1B3R	CN_3_15	24.06		2026-03-25 13:06:04 CET		y	1			11				B0FR9QZ578						B0FR9QZ578				AMAZON_EU	Active
China eSIM 5GB 30Days		0327H1J67DQ	CN_5_30	34.58		2026-03-27 14:50:41 CET		y	1			11				B0FR9HX7XH						B0FR9HX7XH				AMAZON_EU	Active
Cote d'Ivoire eSIM 3GB 15Days	Cote d'Ivoire eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV6Q64L	COTE-D-IVOIRE-3GB-15D	105.99		2026-07-01 01:32:58 CEST		y	4			11				B0FR9HW9DJ						8721438401789				AMAZON_EU	Active
Cote d'Ivoire eSIM 5GB 30Days	Cote d'Ivoire eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUXNM6R	COTE-D-IVOIRE-5GB-30D	135.99		2026-07-01 01:36:35 CEST		y	4			11				B0FR9V5LYJ						8721438401796				AMAZON_EU	Active
Curacao eSIM 20GB 30Days	Curacao eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HTWCNF8	CURACAO-20GB-30D	341.99		2026-06-30 16:13:55 CEST		y	4			11				B0H6MF51WH						8721438408832				AMAZON_EU	Active
Cyprus eSIM 5GB 30Days	Cyprus eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HVCDU26	CYPRUS-5GB-30D	40.99		2026-07-01 01:52:36 CEST		y	4			11				B0FR8XHWZV						8721438401901				AMAZON_EU	Active
Czech Republic eSIM 20GB 30Days	Czech Republic eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HUXU4QA	CZECH-REPUBLIC-20GB-30D	75.99		2026-07-01 02:02:10 CEST		y	4			11				B0FR9SVN9H						8721438401987				AMAZON_EU	Active
Democratic Republic of the Congo eSIM 5GB 30Days	Democratic Republic of the Congo eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU1DKIT	DEMOCRATIC-REPUBLIC-OF-THE-CONGO-5GB-30D	95.99		2026-06-30 16:20:55 CEST		y	4			11				B0H6M6L8Z8						8721438408856				AMAZON_EU	Active
Denmark eSIM 20GB 30Days	Denmark eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVCA26G	DENMARK-20GB-30D	65.99		2026-07-01 02:12:15 CEST		y	4			11				B0FR9QPF45						8721438402052				AMAZON_EU	Active
Denmark eSIM 5GB 30Days	Denmark eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVA5K5A	DENMARK-5GB-30D	40.99		2026-07-01 02:09:19 CEST		y	4			11				B0FR8XQYR4						8721438402038				AMAZON_EU	Active
Dominica eSIM 20GB 30Days	Dominica eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU26JGG	DOMINICA-20GB-30D	376.99		2026-06-30 16:34:33 CEST		y	4			11				B0H6MK8XTJ						8721438408894				AMAZON_EU	Active
Dominica eSIM 5GB 30Days	Dominica eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU0SQQT	DOMINICA-5GB-30D	140.99		2026-06-30 16:31:17 CEST		y	4			11				B0H6M5HR32						8721438408887				AMAZON_EU	Active
Egypt eSIM 20GB 30Days	Egypt eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HV9FO0Z	EGYPT-20GB-30D	125.99		2026-07-01 02:34:57 CEST		y	4			11				B0FR9GQBGL						8721438402182				AMAZON_EU	Active
Egypt eSIM 3GB 15Days	Egypt eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV16WYK	EGYPT-3GB-15D	45.99		2026-07-01 02:29:02 CEST		y	4			11				B0FR9C784N						8721438402144				AMAZON_EU	Active
Egypt eSIM 20GB 30Days		0327H0TMXL8	EG_20_30	145.79		2026-03-27 11:02:18 CET		y	1			11				B0FR9GQBGL						B0FR9GQBGL				AMAZON_EU	Active
Egypt eSIM 3GB 15Days		0327H092P2H	EG_3_15	39.68		2026-03-27 09:41:17 CET		y	1			11				B0FR9C784N						B0FR9C784N				AMAZON_EU	Active
Estonia eSIM 20GB 30Days	Estonia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVBNICK	ESTONIA-20GB-30D	65.99		2026-07-01 02:47:20 CEST		y	4			11				B0FR9L527N						8721438402298				AMAZON_EU	Active
Estonia eSIM 5GB 30Days	Estonia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVBM2YW	ESTONIA-5GB-30D	40.99		2026-07-01 02:44:45 CEST		y	4			11				B0FR9GQYKB						8721438402274				AMAZON_EU	Active
Spain eSIM 3GB 15Days		0327H0RZ2U5	ES_3_15	24.06		2026-03-27 11:06:17 CET		y	1			11				B0FRCDHTZ7						B0FRCDHTZ7				AMAZON_EU	Active
Spain eSIM 5GB 30Days		0325HSHNA2E	ES_5_30	34.46		2026-03-25 10:39:59 CET		y	1			11				B0FRBQCLZN						B0FRBQCLZN				AMAZON_EU	Active
Europe(40+ areas) eSIM 5GB 30Days	Europe(40+ areas) eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HV49MBV	EUROPE-40-AREAS-5GB-30D	40.99		2026-07-01 02:50:52 CEST		y	4			11				B0FR9RYSSS						8721438402472				AMAZON_EU	Active
Faroe Islands eSIM 20GB 30Days	Faroe Islands eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU7BSG2	FAROE-ISLANDS-20GB-30D	125.99		2026-06-30 16:44:11 CEST		y	4			11				B0H6MB82ZV						8721438408924				AMAZON_EU	Active
Fiji eSIM 20GB 30Days	Fiji eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU26YLQ	FIJI-20GB-30D	175.99		2026-06-30 16:53:14 CEST		y	4			11				B0H6MGBL3N						8721438408955				AMAZON_EU	Active
Fiji eSIM 5GB 30Days	Fiji eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HU31IB1	FIJI-5GB-30D	60.99		2026-06-30 16:50:29 CEST		y	4			11				B0H6MJ7GS6						8721438408948				AMAZON_EU	Active
France eSIM 20GB 30Days	France eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVDHVN7	FRANCE-20GB-30D	65.99		2026-07-01 03:12:12 CEST		y	4			11				B0FR9GPMC5						8721438402632				AMAZON_EU	Active
France eSIM 3GB 15Days	France eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVDEON8	FRANCE-3GB-15D	35.99		2026-07-01 03:04:52 CEST		y	4			11				B0FR9C5ZB6						8721438402595				AMAZON_EU	Active
France eSIM 5GB 30Days	France eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HV7KY34	FRANCE-5GB-30D	40.99		2026-07-01 03:08:32 CEST		y	4			11				B0FR9LMDW5						8721438402618				AMAZON_EU	Active
French Polynesia eSIM 20GB 30Days	French Polynesia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU3L783	FRENCH-POLYNESIA-20GB-30D	1043.99		2026-06-30 17:12:47 CEST		y	4			11				B0H6M59GH9						8721438409013				AMAZON_EU	Active
France eSIM 20GB 30Days		0325HRB7XXB	FR_20_30	90.1		2026-03-25 06:27:20 CET		y	1			11				B0FR9GPMC5						B0FR9GPMC5				AMAZON_EU	Active
France eSIM 3GB 15Days		0325HR8C2WF	FR_3_15	29.19		2026-03-25 06:07:20 CET		y	1			11				B0FR9C5ZB6						B0FR9C5ZB6				AMAZON_EU	Active
France eSIM 5GB 30Days		0412HUF232M	FR_5_30	39.68		2026-04-12 13:25:48 CEST		y	1			11				B0FR9LMDW5						B0FR9LMDW5				AMAZON_EU	Active
Gabon eSIM 3GB 15Days	Gabon eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HV1JXEA	GABON-3GB-15D	75.99		2026-07-01 03:15:43 CEST		y	4			11				B0FR9GPX9T						8721438402700				AMAZON_EU	Active
Gambia eSIM 5GB 30Days	Gambia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HYGTITA	GAMBIA-5GB-30D	245.99		2026-07-01 16:18:44 CEST		y	4			11				B0H2FQ3QJ9						8721438408375				AMAZON_EU	Active
Gibraltar eSIM 3GB 15Days	Gibraltar eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVCCXK5	GIBRALTAR-3GB-15D	35.99		2026-07-01 03:37:34 CEST		y	4			11				B0FR8XSPMC						8721438402878				AMAZON_EU	Active
Greece eSIM 20GB 30Days	Greece eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVB0TH6	GREECE-20GB-30D	75.99		2026-07-01 03:53:04 CEST		y	4			11				B0FR9KJGBG						8721438403080				AMAZON_EU	Active
Greece eSIM 3GB 15Days	Greece eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVHMQCL	GREECE-3GB-15D	35.99		2026-07-01 03:45:43 CEST		y	4			11				B0FR9L85F6						8721438403042				AMAZON_EU	Active
Greece eSIM 5GB 30Days	Greece eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVEIRL7	GREECE-5GB-30D	40.99		2026-07-01 03:49:23 CEST		y	4			11				B0FR9C7SMF						8721438403066				AMAZON_EU	Active
Greenland eSIM 3GB 15Days	Greenland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU9XQDN	GREENLAND-3GB-15D	23.99		2026-06-30 17:25:53 CEST		y	4			11				B0H6MLNBK2						8721438409051				AMAZON_EU	Active
Grenada eSIM 20GB 30Days	Grenada eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU7LS9H	GRENADA-20GB-30D	446.99		2026-06-30 17:42:33 CEST		y	4			11				B0H6MGRF37						8721438409105				AMAZON_EU	Active
Grenada eSIM 3GB 15Days	Grenada eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HU7SFQ3	GRENADA-3GB-15D	125.99		2026-06-30 17:36:09 CEST		y	4			11				B0H6M8K37V						8721438409082				AMAZON_EU	Active
Grenada eSIM 5GB 30Days	Grenada eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUCSRKQ	GRENADA-5GB-30D	165.99		2026-06-30 17:39:26 CEST		y	4			11				B0H6MLJR6Z						8721438409099				AMAZON_EU	Active
Greece eSIM 20GB 30Days		0325HSCKCYM	GR_20_30	75.74		2026-03-25 11:44:12 CET		y	1			11				B0FR9KJGBG						B0FR9KJGBG				AMAZON_EU	Active
Greece eSIM 3GB 15Days		0325HSR4SSE	GR_3_15	18.83		2026-03-25 13:15:13 CET		y	1			11				B0FR9L85F6						B0FR9L85F6				AMAZON_EU	Active
Greece eSIM 5GB 30Days		0327H0EH62R	GR_5_30	16.14		2026-03-27 09:26:43 CET		y	1			11				B0FR9C7SMF						B0FR9C7SMF				AMAZON_EU	Active
Guadeloupe eSIM 20GB 30Days	Guadeloupe eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVE1G7I	GUADELOUPE-20GB-30D	75.99		2026-07-01 04:00:02 CEST		y	4			11				B0FR8XTBF6						8721438403127				AMAZON_EU	Active
Guam eSIM 20GB 30Days	Guam eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVJEOWA	GUAM-20GB-30D	250.99		2026-07-01 04:10:07 CEST		y	4			11				B0FR9C7MGP						8721438403189				AMAZON_EU	Active
Guam eSIM 3GB 15Days	Guam eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVFTDXZ	GUAM-3GB-15D	75.99		2026-07-01 04:03:23 CEST		y	4			11				B0FR9GVSSF						8721438403141				AMAZON_EU	Active
Guam eSIM 5GB 30Days	Guam eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVH94KS	GUAM-5GB-30D	85.99		2026-07-01 04:06:40 CEST		y	4			11				B0FR9SVP8Y						8721438403165				AMAZON_EU	Active
Guatemala eSIM 3GB 15Days	Guatemala eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVI4VJ6	GUATEMALA-3GB-15D	70.99		2026-07-01 04:14:20 CEST		y	4			11				B0FR9VC6VD						8721438403202				AMAZON_EU	Active
Guernsey eSIM 20GB 30Days	Guernsey eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVGYGEC	GUERNSEY-20GB-30D	205.99		2026-07-01 04:24:30 CEST		y	4			11				B0FR9LYWWY						8721438403257				AMAZON_EU	Active
Guinea eSIM 20GB 30Days	Guinea eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HU7DBL5	GUINEA-20GB-30D	356.99		2026-06-30 17:51:56 CEST		y	4			11				B0H6M7VHYP						8721438409136				AMAZON_EU	Active
Guinea eSIM 3GB 15Days	Guinea eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUAHHWF	GUINEA-3GB-15D	90.99		2026-06-30 17:46:25 CEST		y	4			11				B0H6MGZTF1						8721438409112				AMAZON_EU	Active
Guinea eSIM 5GB 30Days	Guinea eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUAYKWX	GUINEA-5GB-30D	145.99		2026-06-30 17:49:21 CEST		y	4			11				B0H6MFTVX6						8721438409129				AMAZON_EU	Active
Guinea-Bissau eSIM 3GB 15Days	Guinea-Bissau eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUJFBY9	GUINEA-BISSAU-3GB-15D	17.99		2026-06-30 17:55:06 CEST		y	4			11				B0H6MG6X8D						8721438409143				AMAZON_EU	Active
Guyana eSIM 20GB 30Days	Guyana eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUGLAXO	GUYANA-20GB-30D	391.99		2026-06-30 18:11:23 CEST		y	4			11				B0H6MD1PB7						8721438409198				AMAZON_EU	Active
Guyana eSIM 5GB 30Days	Guyana eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUJF82P	GUYANA-5GB-30D	140.99		2026-06-30 18:08:37 CEST		y	4			11				B0H6MB3FHF						8721438409181				AMAZON_EU	Active
Haiti eSIM 20GB 30Days	Haiti eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUB9AHL	HAITI-20GB-30D	637.99		2026-06-30 18:21:29 CEST		y	4			11				B0H6MBNF3Y						8721438409228				AMAZON_EU	Active
Haiti eSIM 5GB 30Days	Haiti eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUHGE2L	HAITI-5GB-30D	210.99		2026-06-30 18:18:42 CEST		y	4			11				B0H6MDHPCV						8721438409211				AMAZON_EU	Active
Hong Kong eSIM 20GB 30Days		0327H0LGI2J	HK_20_30	94.66		2026-03-27 11:02:42 CET		y	1			11				B0FR9GXZ6F						B0FR9GXZ6F				AMAZON_EU	Active
Hong Kong eSIM 3GB 15Days		0325HSUTH0A	HK_3_15	43.23		2026-03-25 13:23:11 CET		y	1			11				B0FR9CC6Q8						B0FR9CC6Q8				AMAZON_EU	Active
Hong Kong eSIM 5GB 30Days		0325HSKXXHO	HK_5_30	27.47		2026-03-25 10:39:22 CET		y	1			11				B0FR9GXYYL						B0FR9GXYYL				AMAZON_EU	Active
Hong Kong eSIM 20GB 30Days	Hong Kong eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVKQJAY	HONG-KONG-20GB-30D	65.99		2026-07-01 04:39:23 CEST		y	4			11				B0FR9GXZ6F						8721438403417				AMAZON_EU	Active
Hong Kong eSIM 3GB 15Days	Hong Kong eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVJY5J3	HONG-KONG-3GB-15D	35.99		2026-07-01 04:32:46 CEST		y	4			11				B0FR9CC6Q8						8721438403370				AMAZON_EU	Active
Hong Kong eSIM 5GB 30Days	Hong Kong eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVJR668	HONG-KONG-5GB-30D	40.99		2026-07-01 04:36:25 CEST		y	4			11				B0FR9GXYYL						8721438403394				AMAZON_EU	Active
Indonesia eSIM 20GB 30Days		0327H1BBNCY	ID_20_30	65.39		2026-03-27 14:34:59 CET		y	1			11				B0FR9QXRDQ						B0FR9QXRDQ				AMAZON_EU	Active
Indonesia eSIM 3GB 15Days		0327H0EP7UJ	ID_3_15	18.83		2026-03-27 09:46:02 CET		y	1			11				B0FR9T6QPZ						B0FR9T6QPZ				AMAZON_EU	Active
Indonesia eSIM 5GB 30Days		0327H0J3KS9	ID_5_30	10.96		2026-03-27 09:32:56 CET		y	1			11				B0FR8XW5DR						B0FR8XW5DR				AMAZON_EU	Active
Ireland eSIM 20GB 30Days		0327H0GYVM4	IE_20_30	70.55		2026-03-27 09:40:19 CET		y	1			11				B0FR9SZG2Z						B0FR9SZG2Z				AMAZON_EU	Active
Ireland eSIM 3GB 15Days		0327H1DQ3WZ	IE_3_15	18.83		2026-03-27 14:10:18 CET		y	1			11				B0FR8XV57F						B0FR8XV57F				AMAZON_EU	Active
Ireland eSIM 5GB 30Days		0325HSHGATG	IE_5_30	16.14		2026-03-25 10:02:00 CET		y	1			11				B0FR9GYKQL						B0FR9GYKQL				AMAZON_EU	Active
India eSIM 20GB 30Days	India eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVU4R12	INDIA-20GB-30D	180.99		2026-07-01 05:11:09 CEST		y	4			11				B0FR9DYMHX						8721438403653				AMAZON_EU	Active
India eSIM 3GB 15Days	India eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVRBE6N	INDIA-3GB-15D	60.99		2026-07-01 05:03:46 CEST		y	4			11				B0FR9ZM116						8721438403622				AMAZON_EU	Active
India eSIM 5GB 30Days	India eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVRET9S	INDIA-5GB-30D	65.99		2026-07-01 05:07:28 CEST		y	4			11				B0FR9GXWN9						8721438403639				AMAZON_EU	Active
Indonesia eSIM 20GB 30Days	Indonesia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVUSYR4	INDONESIA-20GB-30D	65.99		2026-07-01 05:22:47 CEST		y	4			11				B0FR9QXRDQ						8721438403745				AMAZON_EU	Active
Indonesia eSIM 3GB 15Days	Indonesia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVUTJJZ	INDONESIA-3GB-15D	35.99		2026-07-01 05:15:25 CEST		y	4			11				B0FR9T6QPZ						8721438403707				AMAZON_EU	Active
Indonesia eSIM 5GB 30Days	Indonesia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVUGYPJ	INDONESIA-5GB-30D	40.99		2026-07-01 05:19:05 CEST		y	4			11				B0FR8XW5DR						8721438403721				AMAZON_EU	Active
India eSIM 20GB 30Days		0325HR45WXC	IN_20_30	172.02		2026-03-25 06:24:13 CET		y	1			11				B0FR9DYMHX						B0FR9DYMHX				AMAZON_EU	Active
India eSIM 3GB 15Days		0327H07KOOK	IN_3_15	45.35		2026-03-27 09:37:24 CET		y	1			11				B0FR9ZM116						B0FR9ZM116				AMAZON_EU	Active
India eSIM 5GB 30Days		0325HS1RERA	IN_5_30	65.39		2026-03-25 10:00:18 CET		y	1			11				B0FR9GXWN9						B0FR9GXWN9				AMAZON_EU	Active
Iraq eSIM 3GB 15Days	Iraq eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUG1R8R	IRAQ-3GB-15D	45.99		2026-06-30 18:25:11 CEST		y	4			11				B0H6MGX6P7						8721438409235				AMAZON_EU	Active
Ireland eSIM 20GB 30Days	Ireland eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVV8943	IRELAND-20GB-30D	75.99		2026-07-01 05:34:27 CEST		y	4			11				B0FR9SZG2Z						8721438403905				AMAZON_EU	Active
Ireland eSIM 3GB 15Days	Ireland eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW0R4WS	IRELAND-3GB-15D	35.99		2026-07-01 05:27:04 CEST		y	4			11				B0FR8XV57F						8721438403868				AMAZON_EU	Active
Ireland eSIM 5GB 30Days	Ireland eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVY7B9V	IRELAND-5GB-30D	40.99		2026-07-01 05:30:47 CEST		y	4			11				B0FR9GYKQL						8721438403882				AMAZON_EU	Active
Isle of Man eSIM 5GB 30Days	Isle of Man eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVXVM7G	ISLE-OF-MAN-5GB-30D	50.99		2026-07-01 05:41:47 CEST		y	4			11				B0FR9M27XY						8721438403967				AMAZON_EU	Active
Israel eSIM 5GB 30Days	Israel eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVXW1W0	ISRAEL-5GB-30D	50.99		2026-07-01 05:52:24 CEST		y	4			11				B0FR8XVZZM						8721438404018				AMAZON_EU	Active
Italy eSIM 20GB 30Days	Italy eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVYRJ44	ITALY-20GB-30D	65.99		2026-07-01 06:07:31 CEST		y	4			11				B0FR9RNZV2						8721438404148				AMAZON_EU	Active
Italy eSIM 3GB 15Days	Italy eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW1NYVK	ITALY-3GB-15D	35.99		2026-07-01 06:00:07 CEST		y	4			11				B0FR9GXZ18						8721438404100				AMAZON_EU	Active
Italy eSIM 5GB 30Days	Italy eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVVC0D6	ITALY-5GB-30D	40.99		2026-07-01 06:03:51 CEST		y	4			11				B0FR9ZR2TH						8721438404124				AMAZON_EU	Active
Italy eSIM 20GB 30Days		0325HS7F7HC	IT_20_30	65.39		2026-03-25 10:02:26 CET		y	1			11				B0FR9RNZV2						B0FR9RNZV2				AMAZON_EU	Active
Italy eSIM 3GB 15Days		0325HS63KHN	IT_3_15	18.78		2026-03-25 10:08:21 CET		y	1			11				B0FR9GXZ18						B0FR9GXZ18				AMAZON_EU	Active
Italy eSIM 5GB 30Days		0325HSMK3FF	IT_5_30	10.96		2026-03-25 12:11:47 CET		y	1			11				B0FR9ZR2TH						B0FR9ZR2TH				AMAZON_EU	Active
Jamaica eSIM 3GB 15Days	Jamaica eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUEHYO5	JAMAICA-3GB-15D	20.99		2026-06-30 18:34:44 CEST		y	4			11				B0H6MF3PNQ						8721438409266				AMAZON_EU	Active
Japan eSIM 20GB 30Days	Japan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HW3A5SJ	JAPAN-20GB-30D	65.99		2026-07-01 06:19:08 CEST		y	4			11				B0FR9RZKRB						8721438404254				AMAZON_EU	Active
Japan eSIM 3GB 15Days	Japan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVXFRCI	JAPAN-3GB-15D	35.99		2026-07-01 06:11:46 CEST		y	4			11				B0FR9LVZVQ						8721438404216				AMAZON_EU	Active
Japan eSIM 5GB 30Days	Japan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVPKQH1	JAPAN-5GB-30D	40.99		2026-07-01 06:15:27 CEST		y	4			11				B0FR9TLXXH						8721438404230				AMAZON_EU	Active
Jersey eSIM 20GB 30Days	Jersey eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVVVZD6	JERSEY-20GB-30D	65.99		2026-07-01 06:29:46 CEST		y	4			11				B0FR9CBQDH						8721438404377				AMAZON_EU	Active
Jordan eSIM 20GB 30Days	Jordan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HVYHLA0	JORDAN-20GB-30D	185.99		2026-07-01 06:40:01 CEST		y	4			11				B0FR9ST188						8721438404438				AMAZON_EU	Active
Jordan eSIM 3GB 15Days	Jordan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HVVYCB2	JORDAN-3GB-15D	60.99		2026-07-01 06:33:38 CEST		y	4			11				B0FR9M144Z						8721438404391				AMAZON_EU	Active
Japan eSIM 20GB 30Days		0327H1B0FOJ	JP_20_30	65.39		2026-03-27 14:08:06 CET		y	1			11				B0FR9RZKRB						B0FR9RZKRB				AMAZON_EU	Active
Japan eSIM 3GB 15Days		0325HS0X6P2	JP_3_15	18.83		2026-03-25 09:32:34 CET		y	1			11				B0FR9LVZVQ						B0FR9LVZVQ				AMAZON_EU	Active
Japan eSIM 5GB 30Days		0325HS1882O	JP_5_30	10.96		2026-03-25 09:24:08 CET		y	1			11				B0FR9TLXXH						B0FR9TLXXH				AMAZON_EU	Active
Kenya eSIM 3GB 15Days	Kenya eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0701HW4O63C	KENYA-3GB-15D	60.99		2026-07-01 06:54:22 CEST		y	4			11				B0FR9GZ14G						8721438404506				AMAZON_EU	Active
Kenya eSIM 5GB 30Days	Kenya eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0701HVQEE28	KENYA-5GB-30D	65.99		2026-07-01 06:58:02 CEST		y	4			11				B0FR9T4DG6						8721438404513				AMAZON_EU	Active
Kenya eSIM 3GB 15Days		0325HS31EO6	KE_3_15	105.12		2026-03-25 09:19:00 CET		y	1			11				B0FR9GZ14G						B0FR9GZ14G				AMAZON_EU	Active
Kenya eSIM 5GB 30Days		0325HRZF1GM	KE_5_30	146.31		2026-03-25 09:31:12 CET		y	1			11				B0FR9T4DG6						B0FR9T4DG6				AMAZON_EU	Active
Kuwait eSIM 20GB 30Days	Kuwait eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0701HW5LFDI	KUWAIT-20GB-30D	125.99		2026-07-01 07:08:06 CEST		y	4			11				B0FR9KBF4P						8721438404599				AMAZON_EU	Active
