item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status	Minimum order quantity	Sell remainder
Bahamas eSIM 3GB 15Days	Bahamas eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTPCV3J	BAHAMAS-3GB-15D	32.99		30/06/2026 14:41:25 MEST		y	4			11				B0H6MB828R						8721438408573				AMAZON_EU	Migrated Template	Active		
Bahamas eSIM 5GB 30Days	Bahamas eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTVKIIT	BAHAMAS-5GB-30D	43.99		30/06/2026 14:45:04 MEST		y	4			11				B0H6MFGH8P						8721438408580				AMAZON_EU	Migrated Template	Active		
Bahrain eSIM 3GB 15Days	Bahrain eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV59N9N	BAHRAIN-3GB-15D	10.99		30/06/2026 23:40:15 MEST		y	4			11				B0FR9K64KF						8721438400591				AMAZON_EU	Migrated Template	Active		
Bangladesch eSIM 20GB 30Days	Bangladesh eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUZQYVD	BANGLADESH-20GB-30D	23.99		30/06/2026 23:51:04 MEST		y	4			11				B0FR8FJ3HJ						8721438400683				AMAZON_EU	Migrated Template	Active		
Bangladesch eSIM 3GB 15Days	Bangladesh eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUZR5TH	BANGLADESH-3GB-15D	9.99		30/06/2026 23:44:07 MEST		y	4			11				B0FR9L7SG3						8721438400669				AMAZON_EU	Migrated Template	Active		
Bangladesch eSIM 5GB 30Days	Bangladesh eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV53PL7	BANGLADESH-5GB-30D	10.99		30/06/2026 23:47:46 MEST		y	4			11				B0FR9BQFCM						8721438400676				AMAZON_EU	Migrated Template	Active		
Barbados eSIM 20GB 30Days	Barbados eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HTQH0PY	BARBADOS-20GB-30D	85.99		30/06/2026 14:58:38 MEST		y	4			11				B0H6MJ921X						8721438408627				AMAZON_EU	Migrated Template	Active		
Barbados eSIM 3GB 15Days	Barbados eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTRF521	BARBADOS-3GB-15D	23.99		30/06/2026 14:51:42 MEST		y	4			11				B0H6MCD72X						8721438408603				AMAZON_EU	Migrated Template	Active		
Barbados eSIM 5GB 30Days	Barbados eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTRSLE7	BARBADOS-5GB-30D	31.99		30/06/2026 14:55:31 MEST		y	4			11				B0H6MG6VYJ						8721438408610				AMAZON_EU	Migrated Template	Active		
Belarus eSIM 3GB 15Days	Belarus eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUWKETP	BELARUS-3GB-15D	9.99		30/06/2026 23:53:43 MEST		y	4			11				B0FR9G3Z82						8721438400706				AMAZON_EU	Migrated Template	Active		
Belarus eSIM 5GB 30Days	Belarus eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HUYTOMY	BELARUS-5GB-30D	11.99		30/06/2026 23:56:50 MEST		y	4			11				B0FR8FFT4D						8721438400713				AMAZON_EU	Migrated Template	Active		
Belgien eSIM 20GB 30Days	Belgium eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HV2JPJ6	BELGIUM-20GB-30D	15.99		01/07/2026 00:07:53 MEST		y	4			11				B0FR9BVRCH						8721438400775				AMAZON_EU	Migrated Template	Active		
Belgien eSIM 3GB 15Days	Belgium eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV5BPJB	BELGIUM-3GB-15D	8.99		01/07/2026 00:00:10 MEST		y	4			11				B0FR9G432K						8721438400737				AMAZON_EU	Migrated Template	Active		
Belgien eSIM 5GB 30Days	Belgium eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV1O7AC	BELGIUM-5GB-30D	9.99		01/07/2026 00:04:12 MEST		y	4			11				B0FR9SXCW6						8721438400751				AMAZON_EU	Migrated Template	Active		
Belize eSIM 20GB 30Days	Belize eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HTSX7IL	BELIZE-20GB-30D	145.99		30/06/2026 15:08:45 MEST		y	4			11				B0H6MBSQM8						8721438408658				AMAZON_EU	Migrated Template	Active		
Belize eSIM 3GB 15Days	Belize eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTVN7UE	BELIZE-3GB-15D	32.99		30/06/2026 15:02:09 MEST		y	4			11				B0H6MFPNTX						8721438408634				AMAZON_EU	Migrated Template	Active		
Belize eSIM 5GB 30Days	Belize eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTPNNPI	BELIZE-5GB-30D	53.99		30/06/2026 15:05:28 MEST		y	4			11				B0H6MF1H4V						8721438408641				AMAZON_EU	Migrated Template	Active		
Benin eSIM 20GB 30Days	Benin eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HTQ1BUZ	BENIN-20GB-30D	77.99		30/06/2026 15:18:42 MEST		y	4			11				B0H6M7VGSZ						8721438408689				AMAZON_EU	Migrated Template	Active		
Benin eSIM 3GB 15Days	Benin eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTW200Z	BENIN-3GB-15D	18.99		30/06/2026 15:12:26 MEST		y	4			11				B0H6M9YHDR						8721438408665				AMAZON_EU	Migrated Template	Active		
Benin eSIM 5GB 30Days	Benin eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTQL63Y	BENIN-5GB-30D	31.99		30/06/2026 15:15:56 MEST		y	4			11				B0H6MHRNBH						8721438408672				AMAZON_EU	Migrated Template	Active		
Bermuda eSIM 20GB 30Days	Bermuda eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HTT2L6T	BERMUDA-20GB-30D	101.99		30/06/2026 15:29:13 MEST		y	4			11				B0H6MCGQ77						8721438408719				AMAZON_EU	Migrated Template	Active		
Bermuda eSIM 3GB 15Days	Bermuda eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTVYE2X	BERMUDA-3GB-15D	25.99		30/06/2026 15:22:07 MEST		y	4			11				B0H6MDMTGH						8721438408696				AMAZON_EU	Migrated Template	Active		
Bermuda eSIM 5GB 30Days	Bermuda eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTWVM5U	BERMUDA-5GB-30D	33.99		30/06/2026 15:25:55 MEST		y	4			11				B0H6MFM5X4						8721438408702				AMAZON_EU	Migrated Template	Active		
Belgien eSIM 20GB 30Days		0325HS1LSEH	BE_20_30	18.66		25/03/2026 09:29:25 MET		y	1			11				B0FR9BVRCH						B0FR9BVRCH				AMAZON_EU	Migrated Template	Active		
Belgien eSIM 3GB 15Days		0325HRQSH5Q	BE_3_15	6.7		25/03/2026 08:45:19 MET		y	1			11				B0FR9G432K						B0FR9G432K				AMAZON_EU	Migrated Template	Active		
Belgien eSIM 5GB 30Days		0325HSIZ6NL	BE_5_30	7.83		25/03/2026 10:54:14 MET		y	1			11				B0FR9SXCW6						B0FR9SXCW6				AMAZON_EU	Migrated Template	Active		
Bhutan eSIM 20GB 30Days	Bhutan eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HTWGQHX	BHUTAN-20GB-30D	58.99		30/06/2026 15:40:21 MEST		y	4			11				B0H6M5WDSH						8721438408740				AMAZON_EU	Migrated Template	Active		
Bhutan eSIM 3GB 15Days	Bhutan eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTYRX6H	BHUTAN-3GB-15D	17.99		30/06/2026 15:33:03 MEST		y	4			11				B0H6MJB588						8721438408726				AMAZON_EU	Migrated Template	Active		
Bhutan eSIM 5GB 30Days	Bhutan eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTWGN9J	BHUTAN-5GB-30D	19.99		30/06/2026 15:37:03 MEST		y	4			11				B0H6M9C23Q						8721438408733				AMAZON_EU	Migrated Template	Active		
Bolivien eSIM 20GB 30Days	Bolivia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HV2MGMM	BOLIVIA-20GB-30D	89.99		01/07/2026 00:14:53 MEST		y	4			11				B0FR9RH588						8721438400829				AMAZON_EU	Migrated Template	Active		
Bolivien eSIM 3GB 15Days	Bolivia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUWWWIM	BOLIVIA-3GB-15D	24.99		01/07/2026 00:11:25 MEST		y	4			11				B0FR8FKPKH						8721438400812				AMAZON_EU	Migrated Template	Active		
Bosnien-Herzegowina eSIM 3GB 15Days	Bosnia and Herzegovina eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV2RJTR	BOSNIA-AND-HERZEGOVINA-3GB-15D	11.99		01/07/2026 00:17:53 MEST		y	4			11				B0FR9G8ZVK						8721438400843				AMAZON_EU	Migrated Template	Active		
Botswana eSIM 3GB 15Days	Botswana eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUWVDW2	BOTSWANA-3GB-15D	23.99		01/07/2026 00:21:24 MEST		y	4			11				B0FR9G7N2Q						8721438400867				AMAZON_EU	Migrated Template	Active		
Brasilien eSIM 20GB 30Days	Brazil eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HV5UW6V	BRAZIL-20GB-30D	33.99		01/07/2026 00:28:12 MEST		y	4			11				B0FR9KLZCR						8721438400935				AMAZON_EU	Migrated Template	Active		
Brasilien eSIM 3GB 15Days	Brazil eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV5IHQV	BRAZIL-3GB-15D	10.99		01/07/2026 00:24:54 MEST		y	4			11				B0FR9G5LKV						8721438400898				AMAZON_EU	Migrated Template	Active		
Brunei Darussalam eSIM 20GB 30Days	Brunei Darussalam eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HV5CUR8	BRUNEI-DARUSSALAM-20GB-30D	66.99		01/07/2026 00:34:08 MEST		y	4			11				B0FR9F971C						8721438400997				AMAZON_EU	Migrated Template	Active		
Brunei Darussalam eSIM 3GB 15Days	Brunei Darussalam eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV07DOA	BRUNEI-DARUSSALAM-3GB-15D	13.99		01/07/2026 00:31:12 MEST		y	4			11				B0FR9KTJND						8721438400980				AMAZON_EU	Migrated Template	Active		
Bulgarien eSIM 3GB 15Days	Bulgaria eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTI4F55	BULGARIA-3GB-15D	8.99		30/06/2026 13:10:41 MEST		y	4			11				B0H6MCT4Y5						8721438401031				AMAZON_EU	Migrated Template	Active		
Burkina Faso eSIM 3GB 15Days	Burkina Faso eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HUWXZ37	BURKINA-FASO-3GB-15D	12.99		01/07/2026 00:36:58 MEST		y	4			11				B0FR9HWFSK						8721438401086				AMAZON_EU	Migrated Template	Active		
Burkina Faso eSIM 5GB 30Days	Burkina Faso eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV6EWCY	BURKINA-FASO-5GB-30D	29.99		01/07/2026 00:40:25 MEST		y	4			11				B0FR9BWKSY						8721438401093				AMAZON_EU	Migrated Template	Active		
Kambodscha eSIM 20GB 30Days	Cambodia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HUXIQZ9	CAMBODIA-20GB-30D	26.99		01/07/2026 01:23:34 MEST		y	4			11				B0FR9GFJPL						8721438401710				AMAZON_EU	Migrated Template	Active		
Kambodscha eSIM 3GB 15Days	Cambodia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HVF5ZWP	CAMBODIA-3GB-15D	9.99		01/07/2026 01:20:06 MEST		y	4			11				B0FR8XKMJ4						8721438401697				AMAZON_EU	Migrated Template	Active		
Kamerun eSIM 3GB 15Days	Cameroon eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV6GHFM	CAMEROON-3GB-15D	21.99		01/07/2026 00:43:34 MEST		y	4			11				B0FR9VJ1ZB						8721438401116				AMAZON_EU	Migrated Template	Active		
Kanada eSIM 20GB 30Days Premium	Canada eSIM 20GB 30Days Premium - high speed internet - mobile data 5G compatible	0630HUSQGXD	CANADA-PREMIUM-20GB-30D	29.99		30/06/2026 22:32:44 MEST		y	4			11				B0H6MJ9N4Y						8721438410606				AMAZON_EU	Migrated Template	Active		
Kanada eSIM 3GB 15Days Premium	Canada eSIM 3GB 15Days Premium - high speed internet - mobile data 5G compatible	0630HUYL4EL	CANADA-PREMIUM-3GB-15D	10.99		30/06/2026 22:26:29 MEST		y	4			11				B0H6MJ1HMJ						8721438410583				AMAZON_EU	Migrated Template	Active		
Kanada eSIM 5GB 30Days Premium	Canada eSIM 5GB 30Days Premium - high speed internet - mobile data 5G compatible	0630HUTRLRL	CANADA-PREMIUM-5GB-30D	15.99		30/06/2026 22:29:47 MEST		y	4			11				B0H6MPXGBN						8721438410590				AMAZON_EU	Migrated Template	Active		
Kap Verde eSIM 20GB 30Days	Cape Verde eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HTYVX1D	CAPE-VERDE-20GB-30D	163.99		30/06/2026 15:51:09 MEST		y	4			11				B0H6M9VSPG						8721438408771				AMAZON_EU	Migrated Template	Active		
Kap Verde eSIM 3GB 15Days	Cape Verde eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTYAJH0	CAPE-VERDE-3GB-15D	32.99		30/06/2026 15:43:52 MEST		y	4			11				B0H6M9R16H						8721438408757				AMAZON_EU	Migrated Template	Active		
Kap Verde eSIM 5GB 30Days	Cape Verde eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTTETZT	CAPE-VERDE-5GB-30D	54.99		30/06/2026 15:47:42 MEST		y	4			11				B0H6MFG453						8721438408764				AMAZON_EU	Migrated Template	Active		
Kaimaninseln eSIM 20GB 30Days	Cayman Islands eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0630HTYO9BN	CAYMAN-ISLANDS-20GB-30D	95.99		30/06/2026 16:01:26 MEST		y	4			11				B0H6MGXYNS						8721438408801				AMAZON_EU	Migrated Template	Active		
Kaimaninseln eSIM 3GB 15Days	Cayman Islands eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HTWK0QE	CAYMAN-ISLANDS-3GB-15D	26.99		30/06/2026 15:54:40 MEST		y	4			11				B0H6MLHBD7						8721438408788				AMAZON_EU	Migrated Template	Active		
Kaimaninseln eSIM 5GB 30Days	Cayman Islands eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HTZ1WYT	CAYMAN-ISLANDS-5GB-30D	35.99		30/06/2026 15:58:09 MEST		y	4			11				B0H6M55MKK						8721438408795				AMAZON_EU	Migrated Template	Active		
Zentralafrikanische Republik eSIM 3GB 15Days	Central African Republic eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV865DR	CENTRAL-AFRICAN-REPUBLIC-3GB-15D	21.99		01/07/2026 00:47:25 MEST		y	4			11				B0FR9RK8FP						8721438401352				AMAZON_EU	Migrated Template	Active		
Zentralafrikanische Republik eSIM 5GB 30Days	Central African Republic eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV8X7F4	CENTRAL-AFRICAN-REPUBLIC-5GB-30D	33.99		01/07/2026 00:51:02 MEST		y	4			11				B0FR9R3NMC						8721438401369				AMAZON_EU	Migrated Template	Active		
Chad eSIM 3GB 15Days	Chad eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV9BVLV	CHAD-3GB-15D	17.99		01/07/2026 00:54:01 MEST		y	4			11				B0FR9SG4MK						8721438401420				AMAZON_EU	Migrated Template	Active		
Chad eSIM 5GB 30Days	Chad eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV5TSAO	CHAD-5GB-30D	28.99		01/07/2026 00:57:18 MEST		y	4			11				B0FR9L414C						8721438401437				AMAZON_EU	Migrated Template	Active		
China eSIM 3 GB 15 Tage	China eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0630HV0NXW6	CHINA-3GB-15D	8.99		01/07/2026 01:04:42 MEST		y	4			11				B0FR9QZ578						8721438401574				AMAZON_EU	Migrated Template	Active		
China eSIM 5 GB 30 Tage	China eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0630HV6T35D	CHINA-5GB-30D	9.99		01/07/2026 01:08:44 MEST		y	4			11				B0FR9HX7XH						8721438401581				AMAZON_EU	Migrated Template	Active		
Schweiz eSIM 3GB 15Days		0325HRQMXCP	CH_3_15	5.57		25/03/2026 08:46:00 MET		y	1			11				B0FRB5LFVC						B0FRB5LFVC				AMAZON_EU	Migrated Template	Active		
Schweiz eSIM 5GB 30Days		0325HRWIG40	CH_5_30	7.82		25/03/2026 08:45:01 MET		y	1			11				B0FRB7G4VW						B0FRB7G4VW				AMAZON_EU	Migrated Template	Active		
China eSIM 3 GB 15 Tage		0325HS2C14U	CN_3_15	6.7		25/03/2026 09:29:05 MET		y	1			11				B0FR9QZ578						B0FR9QZ578				AMAZON_EU	Migrated Template	Active		
China eSIM 5 GB 30 Tage		0325HRU84FV	CN_5_30	8.98		25/03/2026 09:28:38 MET		y	1			11				B0FR9HX7XH						B0FR9HX7XH				AMAZON_EU	Migrated Template	Active		
