item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status	Minimum order quantity	Sell remainder
Slovenia eSIM 20GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	esim, esim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FGCKBIO	SI_20_30	14.49		16/09/2025 18:17:43 BST		y	4			11				B0FR9X15V2						8721438406876				AMAZON_EU	Migrated Template	Inactive		
Slovenia eSIM 3GB 15 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	esim, esim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FFPJIG2	SI_3_15	2.99		16/09/2025 18:17:43 BST		y	4			11				B0FR9XCF27						8721438406838				AMAZON_EU	Migrated Template	Inactive		
Slovenia eSIM 5GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G Speeds	esim, esim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FGE3EJS	SI_5_30	4.49		16/09/2025 18:17:43 BST		y	4			11				B0FRB3SJMR						8721438406852				AMAZON_EU	Migrated Template	Inactive		
Slovakia eSIM 20GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	esim, esim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FGDSW85	SK_20_30	14.49		16/09/2025 18:17:35 BST		y	4			11				B0FRB14YYC						8721438406807				AMAZON_EU	Migrated Template	Inactive		
Slovakia eSIM 3GB 15 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	esim, esim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FGCSXB7	SK_3_15	2.99		16/09/2025 18:17:35 BST		y	4			11				B0FR9XC4BW						8721438406760				AMAZON_EU	Migrated Template	Inactive		
Slovakia eSIM 5GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G Speeds	esim, esim card, prepaid sim card unlimited data, sim cards pay as you go, sim, sim card, simcard pay as you go, sim card for travel, best sim for holiday, pay as you go sim, sim cards, payg sim card, pre pay sim card, prepaid sim card, travel sim, data sim, sim card with data, pre loaded data sim cards, sim card prepaid, data only sim card roaming, prepaid sim card, prepaid data sim card, pay as you go simcard, pre paid sim cards, roaming data sim card, prepaid sim, travel sim, prepaid sim card, international sim card, data sim card, preloaded sim card, e sim card	0916FGDROFV	SK_5_30	4.49		16/09/2025 18:17:35 BST		y	4			11				B0FRB2X84M						8721438406784				AMAZON_EU	Migrated Template	Inactive		
Slovakia eSIM 20GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	Slovakia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0625HC1AQFJ	SLOVAKIA-20GB-30D	12.99		25/06/2026 18:26:31 BST		y	4			11				B0FRB14YYC						8721438406807				AMAZON_EU	Migrated Template	Inactive		
Slovakia eSIM 3GB 15 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	Slovakia eSIM 3GB 15Days - high speed internet - mobile data 5G compatible	0625HBP2HIP	SLOVAKIA-3GB-15D	6.99		25/06/2026 18:25:40 BST		y	4			11				B0FR9XC4BW						8721438406760				AMAZON_EU	Migrated Template	Inactive		
Slovakia eSIM 5GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G Speeds	Slovakia eSIM 5GB 30Days - high speed internet - mobile data 5G compatible	0625HC32B9B	SLOVAKIA-5GB-30D	7.99		25/06/2026 18:26:06 BST		y	4			11				B0FRB2X84M						8721438406784				AMAZON_EU	Migrated Template	Inactive		
Slovenia eSIM 20GB 30 Days | Pay As You Go Data SIM | Easy Setup | Travel SIM for Tourists & Business | 3G/4G/5G Speeds	Slovenia eSIM 20GB 30Days - high speed internet - mobile data 5G compatible	0625HBOZYMU	SLOVENIA-20GB-30D	12.99		25/06/2026 18:27:51 BST		y	4			11				B0FR9X15V2						8721438406876				AMAZON_EU	Migrated Template	Inactive		
